Gene	Ramos_19O2_NoCyclo_1	Ramos_1O2_NoCyclo_3	Ramos_1O2_NoCyclo_2	Ramos_19O2_NoCyclo_3	Ramos_1O2_NoCyclo_1	Ramos_1O2_PlusCyclo_1	Ramos_1O2_PlusCyclo_3	Ramos_1O2_PlusCyclo_2	Ramos_19O2_NoCyclo_2
RP5-1056L3.3	0.998175799	0.590041962	0.57744983	0.887014967	0.937796304	1.029866509	0.938171522	0.865587141	0.84920019
TMCO4	3.83613993	3.894577389	3.809534965	3.809754125	4.001427489	3.893013599	4.037468925	3.959368677	3.548733517
OTUD3	3.612905964	3.514420127	3.38425263	3.561395217	3.566798038	3.500058798	3.508738784	3.300044749	3.583193036
MUL1	5.147268355	5.162657628	5.124036249	5.122352676	5.163441495	5.209274386	5.158253965	5.231064785	5.191758747
PINK1	1.07208511	1.30447371	1.020885996	1.124094415	0.902899358	1.386725285	1.151510959	1.235124041	1.026614376
RP11-401M16.7	3.200029698	3.131441315	3.157058891	3.239745008	3.186351521	3.403933675	3.352176108	3.576382131	3.216905256
DDOST	7.524874606	7.435631332	7.440997342	7.405549479	7.473759078	7.789834067	7.848195462	7.827007859	7.470679774
KIF17	0.211006825	0.351190724	0.123656379	0.066517542	0.185663593	0.273058765	0.071617632	0.133189216	0.130000847
SH2D5	0.211006825	0.402229393	0.237545574	0.557639222	0.497760501	0.554663395	0.492781014	0.569079898	0.359389636
HP1BP3	7.420868396	7.373444491	7.352520583	7.575064314	7.409558541	7.36664543	7.266677904	7.206694891	7.460288751
EIF4G3	7.120768929	6.971901572	6.855170495	7.209757324	6.889510457	6.981085313	7.060457976	6.994943127	7.047722394
ECE1	4.396053387	4.272640278	4.386266066	4.242650696	4.398994604	4.592680912	4.367735716	4.43621128	4.321950473
RP5-1071N3.1	0.750590499	0.940136715	0.57744983	0.603164248	0.792838665	0.992582498	0.818372192	0.471823901	1.026614376
RP11-293F5.2	0.073818265	0.126802425	0	0	0.185663593	0.073260545	0.139847561	0.068131062	0.130000847
NBPF3	1.477652038	1.277390046	1.433151291	1.707048516	1.656111853	1.266923039	1.501921341	1.576602473	1.826171085
RAP1GAP	0.14404262	0.126802425	0	0.066517542	0	0.333948995	0.071617632	0.068131062	0.066464221
USP48	7.083839008	7.035922426	6.92217448	7.076395528	6.999929139	7.027331432	6.980150839	7.050733789	6.956469786
LDLRAD2	0.14404262	0.064793891	0.123656379	0	0.185663593	0.209484929	0.071617632	0.31241953	0
HSPG2	5.462749971	5.490578989	5.446205633	5.410190803	5.504830032	5.330024087	5.295449304	5.214249515	5.316481374
RP1-224A6.3	0.2750002	0	0.181724514	0.130102893	0.350135097	0.073260545	0.071617632	0.133189216	0.190856941
RP1-224A6.4	3.490213265	3.361624019	3.365584617	3.39664542	3.450783611	3.353357527	3.422343363	3.036555852	3.38258901
CDC42	7.799647081	7.92556058	7.987642363	7.835943656	7.934523265	7.750590533	7.707746236	7.804715314	7.887996144
RP11-415K20.1	0.211006825	0	0.123656379	0.191003686	0.297367509	0	0.204995859	0.255114961	0.066464221
ZBTB40	5.86092402	5.752687027	5.501401885	5.922267922	5.623454211	5.792748529	5.70456264	5.68202194	5.860347685
RP1-61A9.4	0.211006825	0.064793891	0.237545574	0.066517542	0.064579381	0.073260545	0.071617632	0	0
KDM1A	7.694980176	7.666161584	7.613423798	7.689299943	7.649828753	7.679785821	7.672909274	7.70090929	7.617488622
LUZP1	4.986941496	5.006489719	4.858537043	5.002176172	4.978893848	4.905111219	4.832026509	4.991130007	4.853552878
RP5-1057J7.6	2.378479754	2.011403742	1.772434594	2.467238771	2.262956196	1.930909636	1.672858369	1.667254937	2.023101374
HNRNPR	9.069370103	9.12011369	9.244805786	9.115509431	9.142482134	9.079717907	9.084468535	9.091583919	9.180062216
ZNF436	3.691218576	4.018336079	3.664344307	3.819430418	3.844763179	3.995514978	3.85160987	3.923035894	3.754246218
C1orf213	0.704856714	0.675510233	0.488223599	0.849726997	0.588401605	0.992582498	0.687716609	0.786902131	0.8864714
ASAP3	2.857449415	3.005064322	2.730755784	2.805830232	3.065327523	2.670262931	2.829305965	2.903025357	2.935035594
E2F2	8.458377522	8.429922099	8.340153807	8.445504649	8.417723517	8.383577149	8.353051022	8.316757705	8.366497565
RP1-150O5.3	0.558254973	1.133775949	0.887665297	0.811449651	1.069509662	0.790175422	0.975991511	0.940201696	0.810940505
ID3	8.005529108	7.772732539	7.633719124	8.010819479	7.706894833	7.800323495	7.815322374	7.679629116	7.906824553
MDS2	3.097575949	3.368056888	3.396565109	3.520455458	3.426417669	3.181774223	3.084314139	3.111117817	3.421198706
RPL11	10.04727538	10.13399458	10.08612631	9.982596398	10.04470687	10.10490034	10.16619292	10.16721001	10.00755169
ELOA	5.943237888	5.846658883	5.796765868	5.868519093	5.880482204	5.898579094	5.88932815	5.924141964	5.93784418
RP5-886K2.3	2.378479754	2.239023943	2.093046078	2.121080766	2.177936861	2.199855061	1.88651126	2.210023531	2.196350539
PITHD1	6.176832348	6.265500394	6.273090177	6.127042563	6.28797635	6.264868592	6.255980685	6.3447184	6.228316786
LYPLA2	5.784661531	5.698842784	5.781589887	5.727888708	5.772259329	5.697486249	5.691834749	5.577788473	5.679730195
GALE	3.94833033	3.912291908	3.612508148	3.899159482	3.621484518	3.872635988	3.921115248	3.715650161	3.78417767
HMGCL	3.006263477	3.029618688	2.988353018	2.9449323	3.200789882	3.331127225	3.255538518	3.182014875	2.899013663
FUCA1	4.45594705	4.46795314	4.407714701	4.389540995	4.344768783	4.50603483	4.49040416	4.606251136	4.311711535
CNR2	5.003564009	4.865842777	4.754759055	5.046107234	4.872436691	4.895043468	4.945986246	4.845857585	4.931405531
RP11-4M23.2	1.334830454	1.192947879	1.433151291	1.432260056	1.160958858	1.170054759	1.366098207	1.143356017	1.026614376
PNRC2	7.45537019	7.568297538	7.713391297	7.567188916	7.65048634	7.495920762	7.41602511	7.376269346	7.624744073
SRSF10	8.060751178	8.060266977	8.233734199	8.122755833	8.132731082	8.016576679	7.972380824	7.981844621	8.157990956
IFNLR1	5.775011805	5.625565205	5.66173931	5.682217303	5.725591678	5.696037319	5.78533042	5.73013052	5.793245208
STPG1	3.166680382	3.123858927	2.963739802	2.988470845	2.941834921	3.238613549	3.118533531	3.04503338	3.012939716
NIPAL3	4.984551139	5.072969376	4.88935806	5.054325484	4.962040815	5.144885196	5.208763148	5.247686322	5.067447205
RCAN3	6.40041355	6.47220742	6.684921231	6.612137414	6.586240146	6.563904046	6.502646262	6.560389956	6.588524067
SRRM1	8.354838126	8.36265938	8.310569752	8.445699906	8.401408193	8.251715199	8.281467106	8.251181364	8.34134226
CLIC4	8.186446379	8.308713054	8.667555625	8.343780187	8.484338602	8.445032104	8.347651581	8.421801283	8.496106581
RUNX3	6.514990553	6.503952471	6.307729422	6.511268651	6.469607881	6.662157764	6.69704657	6.64717086	6.481457178
SYF2	4.811946667	4.800758552	4.882808761	4.679819354	4.788892317	4.782131152	4.816475846	4.902937499	4.895291704
RP3-465N24.7	0.336275184	0.351190724	0.06315264	0.359650757	0.350135097	0.392373035	0.139847561	0.420621413	0.359389636
RSRP1	4.910934306	4.793607864	4.5301125	5.108606873	4.651112481	4.932440658	4.852503372	4.574394548	4.906674687
RP3-465N24.6	0.14404262	0.064793891	0.06315264	0.191003686	0	0.073260545	0.071617632	0.133189216	0
RP3-465N24.5	0.211006825	0.298280014	0.291287008	0.130102893	0.185663593	0	0	0.31241953	0.305370397
RHD	0	0	0.123656379	0	0.064579381	0.073260545	0.071617632	0	0.066464221
TMEM50A	6.587663474	6.624376986	6.736686015	6.549562252	6.614824884	6.670297331	6.595925272	6.69374263	6.641945074
RHCE	0	0.126802425	0.123656379	0.066517542	0	0	0.139847561	0.068131062	0.066464221
TMEM57	5.352137387	5.348169018	5.478418214	5.440291184	5.354739805	5.562471037	5.451252352	5.606710461	5.348553456
LDLRAP1	4.187413762	4.128528122	4.046749792	4.091124109	4.257680427	4.064513272	4.136811257	4.020829163	4.148710118
MAN1C1	0.750590499	1.133775949	1.35958878	0.993423197	1.100641275	1.101662745	0.938171522	1.174598451	1.026614376
SEPN1	3.26450108	3.302399778	3.18572053	3.514510918	3.395369886	3.254450367	3.521582887	3.441612645	3.134103177
RP1-317E23.3	0.073818265	0.243354689	0.123656379	0.066517542	0.126391427	0.333948995	0.267328903	0.31241953	0.249249555
MTFR1L	4.506805377	4.497592329	4.416810247	4.606265013	4.457281639	4.479329663	4.722262647	4.420007579	4.467405545
AUNIP	4.299353753	4.56633651	4.380078856	4.346688074	4.376912601	4.595792202	4.460700952	4.455418507	4.262944859
RP1-125I3.2	0.073818265	0.126802425	0.06315264	0.066517542	0	0.142979989	0.139847561	0.195439736	0.130000847
PAQR7	0.920274692	1.007612502	0.816138446	0.731706553	0.937796304	1.029866509	1.048781116	0.940201696	0.92280393
STMN1	9.642201863	9.713871535	9.724800287	9.626561182	9.671653393	9.550599268	9.560429578	9.559303413	9.604473286
PAFAH2	3.414099777	3.443093804	3.333924222	3.39664542	3.257140325	3.353357527	3.143675739	3.441612645	3.395574057
PDIK1L	4.559148082	4.523756756	4.817917197	4.555059165	4.774485503	4.632613544	4.541745495	4.471231475	4.720561855
ZNF593	4.69984679	4.440747052	4.416810247	4.747272412	4.308563217	4.782131152	4.849959602	4.747998213	4.668018965
CNKSR1	1.334830454	1.331058288	0.661477641	1.457267191	0.902899358	1.203072165	1.366098207	0.865587141	1.184580952
CEP85	6.118071617	6.212866092	6.078577472	6.120208338	6.069360535	6.244197801	6.240526352	6.169706923	6.124901369
SH3BGRL3	6.039647902	6.125390388	5.991970972	6.012554663	6.011156944	5.956605951	6.049773452	6.14231339	6.114140123
UBXN11	4.88297167	4.722593511	4.653231927	4.884961924	4.735348796	4.817208893	4.757978243	4.594748146	4.668018965
CD52	7.532667327	7.684318027	7.606153048	7.581475997	7.599975826	7.639271557	7.72033513	7.675198628	7.466839968
CRYBG2	0.657625561	0.5453309	0.57744983	0.690118798	0.792838665	0.273058765	0.544039317	0.940201696	0.689668831
DHDDS	5.285733648	5.208185522	5.088428455	5.231472837	5.23883798	5.375991425	5.357656014	5.283951464	5.267878406
RP3-476K8.3	0.211006825	0.126802425	0	0.130102893	0.242596397	0	0.384454452	0.068131062	0.066464221
HMGN2	8.412212929	8.490691823	8.425619159	8.352762212	8.453018382	8.519828223	8.541799042	8.529186065	8.374922733
RPS6KA1	7.009957375	6.939333343	6.886062752	6.959833129	6.964406411	6.991753566	7.042746797	7.013960698	6.983059393
RP5-968P14.2	0.794918948	0.451523976	0.441451974	0.411752846	0.673683021	0.142979989	0.899333337	0.471823901	0.461714384
ARID1A	8.214765471	8.124129908	8.02777312	8.16582317	8.116164095	8.131178603	8.188131907	8.195391511	8.151068348
PIGV	3.820142299	4.086236448	3.99100164	3.96166363	3.92522084	3.887946116	3.935583383	3.876294127	3.837489422
ZDHHC18	4.849210614	4.92157204	4.720888478	5.000050474	4.910267281	5.057315732	4.948366348	4.966796172	4.860593747
SFN	0.998175799	1.072072908	1.052354006	1.185244063	1.037691424	1.266923039	1.184190555	1.264460508	1.123453845
GPN2	5.234347945	5.222456155	5.044114275	5.267264996	5.064280091	5.079711432	5.232393479	5.133077877	5.193618585
GPATCH3	3.888219389	3.894577389	3.743592859	3.72991461	3.929561818	3.923050297	3.930776775	3.866761261	3.82314413
NUDC	7.873204863	7.759642692	7.676947034	7.749061551	7.654425582	7.691467044	7.72033513	7.652839771	7.747566775
KDF1	0.558254973	0.79490909	0.852345101	0.887014967	1.13111527	0.914993072	0.776121548	0.703676795	0.92280393
RP11-344H11.4	0.14404262	0.126802425	0.06315264	0	0.064579381	0	0.139847561	0	0
TRNP1	0.14404262	0.064793891	0.06315264	0	0.126391427	0.073260545	0.071617632	0.068131062	0
SLC9A1	4.765364133	4.546622239	4.541245573	4.677160952	4.556046697	4.69777136	4.849959602	4.705848061	4.71280138
RP11-40H20.1	0.073818265	0.064793891	0	0.066517542	0.064579381	0.073260545	0.204995859	0	0.130000847
RP11-40H20.2	0.704856714	0.63340892	0.661477641	0.731706553	0.830466243	0.746048674	0.641396023	0.569079898	0.411459007
WDTC1	4.584624095	4.512186664	4.49332498	4.653012296	4.454271908	4.45555013	4.5729301	4.600511106	4.643735601
TMEM222	4.562357295	4.666288034	4.635160836	4.540506731	4.727890981	4.737753838	4.813867694	4.684302005	4.621801812
RP11-4K3__A.5	0.657625561	0.351190724	0.393113077	0.557639222	0.350135097	0.502569037	0.439634224	0.420621413	0.249249555
SYTL1	2.619379975	2.398350849	2.440921114	2.596670086	2.206836926	3.148260031	3.004217274	2.659775722	2.377428721
MAP3K6	0.608795659	0.756197123	0.237545574	0.887014967	0.754203364	0.604942047	0.732596128	0.420621413	0.461714384
GPR3	0.211006825	0.064793891	0.06315264	0	0.064579381	0.073260545	0.071617632	0.068131062	0.066464221
WASF2	7.987736314	7.993705625	7.8807731	8.046017221	7.950631401	7.914680011	7.924223588	7.96686461	7.962424367
RP1-159A19.4	0.073818265	0.064793891	0.06315264	0.066517542	0.126391427	0.142979989	0.139847561	0.195439736	0
AHDC1	3.51692465	3.485128158	3.248200183	3.645396557	3.426417669	3.277884331	3.126963045	3.053461384	3.172330565
FGR	3.295687585	3.399797889	3.340312129	3.350673406	3.468791751	3.105241883	2.957719258	2.921559813	3.078823822
RP1-159A19.3	0.505879259	0.590041962	0.291287008	0.51063069	0.185663593	0.448522905	0.327079959	0.52127128	0.602759859
RP11-288L9.1	0.14404262	0.126802425	0.237545574	0.130102893	0	0	0.071617632	0.133189216	0.130000847
IFI6	1.334830454	1.432752927	1.456861558	1.354527684	1.301564189	1.297819103	1.184190555	1.143356017	1.40607457
FAM76A	4.208050686	4.400520864	4.401618989	4.187676247	4.291800899	4.155881996	4.324413548	4.268974339	4.311711535
RP3-426I6.2	0.14404262	0.126802425	0.123656379	0.305596303	0	0.209484929	0.204995859	0.133189216	0.066464221
STX12	5.212044519	5.308585051	5.521216555	5.218732805	5.373979368	5.215355755	5.20279459	5.142984097	5.257246988
RP3-426I6.5	0	0	0.123656379	0.066517542	0.064579381	0.142979989	0	0	0.066464221
RP3-426I6.6	0	0	0.06315264	0	0.064579381	0.273058765	0.139847561	0.068131062	0
PPP1R8	7.06416468	7.107350985	7.031811374	7.005052378	7.061053512	7.047355701	6.956106817	6.968447409	7.086274871
THEMIS2	2.878200789	2.782354955	2.92176099	2.863090284	2.778174861	2.977483823	2.929083672	2.957929324	2.629050887
RPA2	6.725020366	6.713586435	6.775505024	6.629430377	6.728806138	6.732398784	6.803423411	6.751215509	6.678263028
SMPDL3B	0.395053348	0.351190724	0.57744983	0.24943745	0.497760501	0.392373035	0.593538749	0.31241953	0.510277916
XKR8	2.208642398	2.167068269	2.046924226	2.136645182	2.133471404	2.132894224	1.944889688	2.210023531	2.240200305
EYA3	7.041346212	7.034912054	6.834390506	7.046324413	6.882250457	6.843236534	6.885204355	6.931202549	6.97929075
RN7SL559P	0.073818265	0.064793891	0	0.130102893	0.064579381	0.073260545	0	0.068131062	0
RP5-1053E7.1	0.336275184	0.451523976	0.291287008	0.305596303	0.497760501	0.604942047	0.641396023	0.255114961	0.190856941
PTAFR	5.108277042	5.222456155	5.101649584	5.066565742	5.143025928	5.354109801	5.429268609	5.42540867	5.03669414
DNAJC8	7.809809218	7.834426374	7.759403091	7.826677746	7.772401072	7.677217897	7.721727139	7.705930067	7.791824597
ATPIF1	7.354849263	7.422943214	7.288306721	7.26612518	7.280415496	7.408384979	7.417314325	7.44714491	7.290373897
RP5-1092A3.4	1.422208266	1.457094713	1.171780847	1.576186751	1.379787242	1.44309115	1.577672688	1.376181681	1.456514614
RP5-1092A3.5	0	0.064793891	0.06315264	0	0	0.073260545	0.071617632	0.068131062	0
SESN2	4.905890337	5.033045533	4.955348266	5.072647146	4.959920276	5.598591459	5.642711992	5.650424179	4.986083622
MED18	4.998834231	5.247095054	5.078910056	5.141765092	5.152341561	5.079711432	5.029288694	4.926069998	5.077554255
PHACTR4	5.748489598	5.78669811	5.535205102	5.804187104	5.67478031	5.792748529	5.798582678	5.855915565	5.753451411
RCC1	8.213490227	8.143711305	8.094006125	8.162500732	8.121154197	8.13037423	8.183088086	8.12816034	8.128884512
SNHG3	4.587777196	4.293067212	3.966433957	4.531704286	4.222733402	4.164289409	4.423546378	4.14826444	4.182817061
SNORA73B	0.879687753	0.451523976	0.701724788	0.772128994	0.450210916	0.448522905	0.384454452	0.569079898	0.646868678
RP4-669K10.8	1.334830454	1.277390046	1.35958878	1.354527684	1.037691424	1.470469204	1.247409473	1.235124041	1.184580952
TRNAU1AP	4.806543795	4.852141208	4.801806486	4.666478088	4.71285869	4.700664291	4.929214672	4.833676277	4.735958681
SNHG12	3.714483839	3.565692049	2.963739802	3.790204634	3.331194926	3.57764282	3.571845463	3.409144354	3.600118974
SNORD99	0.451530229	0.5453309	0.533526401	0.305596303	0.588401605	0.554663395	0.492781014	0.367534624	0.190856941
TAF12	4.918467347	4.781610724	4.86741044	4.700912041	4.611134526	4.912616193	4.983604568	4.91686146	4.746132694
RP11-442N24__B.1	0.395053348	0.298280014	0.488223599	0.4620387	0.242596397	0.333948995	0.439634224	0.255114961	0.646868678
RNU11	0.14404262	0.186255238	0.123656379	0	0.064579381	0.073260545	0	0.133189216	0
GMEB1	6.001144134	6.081048765	6.021089967	6.032451435	6.065421013	5.914863964	5.992109913	5.946939606	5.887028283
YTHDF2	7.173662934	7.260422107	7.318548311	7.212972815	7.254264583	7.316136397	7.256149502	7.314935972	7.269364744
RP1-212P9.3	0.14404262	0.126802425	0.181724514	0.305596303	0.185663593	0.209484929	0.327079959	0.068131062	0.461714384
EPB41	8.150114137	8.155612738	7.980247635	8.199559943	8.068738116	8.175262426	8.182329989	8.102245282	8.129856153
RP4-604A21.1	0.14404262	0.126802425	0.237545574	0	0.064579381	0	0.139847561	0.31241953	0
RF00017	0.336275184	0.243354689	0.181724514	0.130102893	0.126391427	0.209484929	0	0.133189216	0.066464221
SRSF4	7.417771104	7.343562002	7.291606812	7.367305287	7.285504606	7.365734407	7.371491909	7.29374986	7.346619628
RF02271	0.211006825	0	0.123656379	0.51063069	0.242596397	0.273058765	0.204995859	0.31241953	0.249249555
MECR	4.459393955	4.563536625	4.507585253	4.507965101	4.541939681	4.567546046	4.585217618	4.403619816	4.482697864
PTPRU	0.211006825	0.351190724	0.291287008	0.359650757	0	0.273058765	0.327079959	0.420621413	0.359389636
MATN1	0.073818265	0.126802425	0.123656379	0.130102893	0.185663593	0.142979989	0.071617632	0.133189216	0.066464221
RP5-1166H10.2	0.959750985	0.940136715	0.62007541	1.124094415	0.830466243	0.874575284	1.216146268	1.011146298	0.771638484
LAPTM5	8.48779064	8.488110237	8.647412062	8.57859555	8.561187114	8.323381435	8.310667025	8.356678204	8.523351958
SDC3	0	0	0.123656379	0	0	0.142979989	0.204995859	0.068131062	0.066464221
PUM1	6.968829211	6.873035816	6.946454423	7.008228731	6.968103811	6.954064353	6.900035275	6.931774099	6.983596968
SNRNP40	7.115316659	7.138727873	7.145148638	7.072354636	7.09285007	7.042233089	7.066496322	7.118070907	7.076732904
RP11-490K7.4	0.2750002	0.402229393	0.181724514	0.411752846	0.350135097	0.209484929	0.384454452	0.255114961	0.249249555
ZCCHC17	5.818607325	5.945674732	5.904149797	5.868519093	5.816292935	5.754281595	5.899204178	5.952583168	5.878960208
SERINC2	4.720103672	4.791216404	4.730647199	4.483828748	4.687451477	4.469186391	4.392418956	4.315266556	4.582596505
RP11-439L8.2	0	0.064793891	0	0.066517542	0.185663593	0	0.139847561	0.133189216	0
RP11-73M7.10	0.073818265	0.064793891	0	0	0.064579381	0	0.071617632	0.068131062	0
PEF1	6.159983755	6.163795345	6.124639396	6.180581246	6.118668623	6.190672376	6.160669411	6.213611141	6.153848673
ADGRB2	1.107666722	0.940136715	0.816138446	1.060237734	0.830466243	0.832992455	0.859420612	0.615354899	0.810940505
PTP4A2	8.696067505	8.745388011	8.864335431	8.749189262	8.845459488	8.808191636	8.762934261	8.836549915	8.746742016
KHDRBS1	9.011257771	9.012334966	9.066896182	9.003650131	9.013343479	8.898834453	8.883037172	8.89619009	9.063873535
TMEM39B	5.134387986	4.912798759	4.963647411	4.993654526	4.955669824	5.099574553	5.172575696	4.988934723	5.009500702
KPNA6	6.816560599	6.70852605	6.626010502	6.743733307	6.721314338	6.713904236	6.738894071	6.721112998	6.660890693
TXLNA	6.974260715	6.920309256	6.643550307	6.977767238	6.811100727	7.068226293	7.034929255	6.840974468	6.919300741
CCDC28B	4.81732938	4.63994968	4.532903833	4.603467426	4.71285869	4.492744037	4.535426862	4.588962074	4.65996984
RP4-622L5.7	0.073818265	0.064793891	0.06315264	0.130102893	0.064579381	0	0	0	0.190856941
IQCC	2.928809761	2.84825594	2.769140811	2.918164195	3.000782382	2.888945271	2.98579751	2.703273242	2.735015328
